,Solo,Naive,Sensitive,Adjust
0,32.87400000000006,24.206000000000067,20.826000000000068,0.39600000000000257
1,14.304000000000046,42.824000000000034,11.048000000000025,-1.1760000000000068
2,33.164000000000115,66.16399999999987,14.703999999999969,1.7040000000000006
3,34.41000000000002,45.917999999999864,17.425999999999956,-5.0660000000000505
4,18.30200000000004,43.682000000000066,18.492000000000054,0.34800000000000164
5,21.575999999999976,53.09600000000009,14.336000000000041,4.831999999999987
6,10.393999999999963,45.60799999999994,17.70399999999997,-5.590000000000014
7,15.361999999999957,49.19599999999992,19.950000000000024,-1.5899999999999985
8,26.01400000000005,44.39600000000006,13.01600000000003,-1.8899999999999983
9,26.823999999999902,31.33599999999994,24.095999999999986,11.35999999999999
10,31.656000000000105,31.640000000000075,25.902000000000054,-5.312000000000049
11,18.426,43.36199999999999,19.393999999999973,5.329999999999988
12,32.20600000000006,43.16000000000007,24.444000000000063,1.730000000000036
13,32.82399999999996,41.088000000000015,16.576000000000054,5.815999999999982
14,26.180000000000092,46.19599999999993,23.91800000000004,10.211999999999962
15,17.39400000000001,30.886000000000042,2.1799999999999917,7.901999999999978
16,17.540000000000052,39.872000000000064,25.444000000000056,4.062000000000021
17,26.063999999999986,41.104000000000006,14.560000000000034,9.32
18,18.901999999999994,29.656000000000112,21.93400000000004,-4.852
19,16.32999999999997,41.68799999999999,12.42599999999997,1.1320000000000001
20,22.206000000000046,53.35000000000007,16.44400000000005,-6.699999999999983
21,24.327999999999896,34.327999999999975,10.04800000000006,-1.91200000000003
22,11.393999999999977,23.950000000000045,14.377999999999956,2.9180000000000006
23,21.934000000000065,45.163999999999966,31.394000000000084,1.393999999999989
24,33.064000000000064,42.110000000000056,12.776000000000048,-5.985999999999995
25,18.879999999999935,35.33600000000002,17.58400000000003,2.087999999999976
26,36.14800000000004,37.65600000000003,27.41000000000005,-3.836000000000037
27,26.132000000000048,45.211999999999925,16.37799999999998,8.361999999999963
28,22.730000000000068,48.49200000000007,25.302000000000067,9.492000000000042
29,15.344000000000024,43.84800000000001,11.81600000000001,6.8319999999999705
30,15.147999999999957,39.39399999999996,12.63999999999996,-0.6060000000000021
31,4.655999999999954,47.40999999999997,26.14800000000005,2.3940000000000006
32,25.206000000000063,50.684000000000076,20.58600000000004,11.110000000000058
33,12.088000000000047,47.56000000000007,9.327999999999982,-0.9360000000000175
34,30.982000000000106,44.394000000000034,18.98200000000001,8.393999999999979
35,16.409999999999965,40.91800000000001,10.179999999999968,-5.836000000000029
36,14.968000000000046,53.77800000000007,23.350000000000072,10.588000000000036
37,24.296000000000003,51.29600000000008,26.327999999999953,2.3359999999999825
38,17.410000000000007,34.227999999999994,31.378000000000107,10.997999999999962
39,18.672,34.16400000000007,32.147999999999996,6.671999999999988
40,25.34800000000006,49.01600000000007,26.06400000000007,3.2060000000000017
41,25.335999999999977,44.86400000000004,27.335999999999977,9.832
42,29.918000000000102,38.28200000000001,20.885999999999967,4.179999999999978
43,29.180000000000106,45.88599999999993,13.671999999999938,11.131999999999971
44,9.968000000000046,57.35000000000007,22.682000000000045,-1.1759999999999984
45,27.839999999999943,39.07200000000001,24.591999999999913,-9.895999999999999
